ID,PARENT_KEY_ID,PO_ITEM_POS,PRODUCT_GUID_NODE_KEY,CURRENCY_CODE,GROSS_AMOUNT,NET_AMOUNT,TAX_AMOUNT
02BD2137-0890-1EEA-A6C2-BB55C1980286,02BD2137-0890-1EEA-A6C2-BB55C1979159,20,74867AD200E41EDBA5D8B06B26EEC052,BRL,33.32,28,5.32
02BD2137-0890-1EEA-A6C2-BB55C1980287,02BD2137-0890-1EEA-A6C2-BB55C1979159,30,74867AD200E41EDBA5D8B06B26FA0052,BRL,892.5,750,142.5
02BD2137-0890-1EEA-A6C2-BB55C1980288,02BD2137-0890-1EEA-A6C2-BB55C1979159,40,74867AD200E41EDBA5D8B06B26F46052,BRL,2139.62,1798,341.62
02BD2137-0890-1EEA-A6C2-BB55C1980289,02BD2137-0890-1EEA-A6C2-BB55C1979159,50,74867AD200E41EDBA5D8B06B26EEC052,BRL,33.32,28,5.32
02BD2137-0890-1EEA-A6C2-BB55C1980290,02BD2137-0890-1EEA-A6C2-BB55C1979159,60,74867AD200E41EDBA5D8B06B26FA0052,BRL,297.5,250,47.5
02BD2137-0890-1EEA-A6C2-BB55C1980291,02BD2137-0890-1EEA-A6C2-BB55C1979159,70,74867AD200E41EDBA5D8B06B26F46052,BRL,3209.43,2697,512.43
02BD2137-0890-1EEA-A6C2-BB55C1980292,02BD2137-0890-1EEA-A6C2-BB55C1979160,10,74867AD200E41EDBA5D8B06B26F02052,INR,153.51,129,24.51
02BD2137-0890-1EEA-A6C2-BB55C1980293,02BD2137-0890-1EEA-A6C2-BB55C1979160,20,74867AD200E41EDBA5D8B06B26F5C052,INR,160.65,135,25.65
02BD2137-0890-1EEA-A6C2-BB55C1980294,02BD2137-0890-1EEA-A6C2-BB55C1979160,30,74867AD200E41EDBA5D8B06B26F02052,INR,460.53,387,73.53
02BD2137-0890-1EEA-A6C2-BB55C1980295,02BD2137-0890-1EEA-A6C2-BB55C1979160,40,74867AD200E41EDBA5D8B06B26F5C052,INR,53.55,45,8.55
02BD2137-0890-1EEA-A6C2-BB55C1980296,02BD2137-0890-1EEA-A6C2-BB55C1979161,10,74867AD200E41EDBA5D8B06B26EF8052,JPY,33.32,28,5.32
02BD2137-0890-1EEA-A6C2-BB55C1980297,02BD2137-0890-1EEA-A6C2-BB55C1979161,20,74867AD200E41EDBA5D8B06B26F52052,JPY,92.82,78,14.82
02BD2137-0890-1EEA-A6C2-BB55C1980298,02BD2137-0890-1EEA-A6C2-BB55C1979161,30,74867AD200E41EDBA5D8B06B26EF8052,JPY,33.32,28,5.32
02BD2137-0890-1EEA-A6C2-BB55C1980299,02BD2137-0890-1EEA-A6C2-BB55C1979161,40,74867AD200E41EDBA5D8B06B26F52052,JPY,139.23,117,22.23
02BD2137-0890-1EEA-A6C2-BB55C1980300,02BD2137-0890-1EEA-A6C2-BB55C1979161,50,74867AD200E41EDBA5D8B06B26EF8052,JPY,33.32,28,5.32
02BD2137-0890-1EEA-A6C2-BB55C1980301,02BD2137-0890-1EEA-A6C2-BB55C1979161,60,74867AD200E41EDBA5D8B06B26F52052,JPY,92.82,78,14.82
02BD2137-0890-1EEA-A6C2-BB55C1980302,02BD2137-0890-1EEA-A6C2-BB55C1979161,70,74867AD200E41EDBA5D8B06B26EF8052,JPY,16.66,14,2.66
02BD2137-0890-1EEA-A6C2-BB55C1980303,02BD2137-0890-1EEA-A6C2-BB55C1979161,80,74867AD200E41EDBA5D8B06B26F52052,JPY,92.82,78,14.82
02BD2137-0890-1EEA-A6C2-BB55C1980304,02BD2137-0890-1EEA-A6C2-BB55C1979161,90,74867AD200E41EDBA5D8B06B26EF8052,JPY,49.98,42,7.98
02BD2137-0890-1EEA-A6C2-BB55C1980305,02BD2137-0890-1EEA-A6C2-BB55C1979162,10,74867AD200E41EDBA5D8B06B26F5A052,EUR,74.97,63,11.97
02BD2137-0890-1EEA-A6C2-BB55C1980306,02BD2137-0890-1EEA-A6C2-BB55C1979162,20,74867AD200E41EDBA5D8B06B26F00052,EUR,499.76,419.97,79.79
02BD2137-0890-1EEA-A6C2-BB55C1980307,02BD2137-0890-1EEA-A6C2-BB55C1979162,30,74867AD200E41EDBA5D8B06B26F5A052,EUR,149.94,126,23.94
02BD2137-0890-1EEA-A6C2-BB55C1980308,02BD2137-0890-1EEA-A6C2-BB55C1979162,40,74867AD200E41EDBA5D8B06B26F00052,EUR,333.18,279.98,53.2
02BD2137-0890-1EEA-A6C2-BB55C1980309,02BD2137-0890-1EEA-A6C2-BB55C1979162,50,74867AD200E41EDBA5D8B06B26F5A052,EUR,224.91,189,35.91
02BD2137-0890-1EEA-A6C2-BB55C1980310,02BD2137-0890-1EEA-A6C2-BB55C1979162,60,74867AD200E41EDBA5D8B06B26F00052,EUR,333.18,279.98,53.2
02BD2137-0890-1EEA-A6C2-BB55C1980311,02BD2137-0890-1EEA-A6C2-BB55C1979162,70,74867AD200E41EDBA5D8B06B26F5A052,EUR,149.94,126,23.94
02BD2137-0890-1EEA-A6C2-BB55C1980312,02BD2137-0890-1EEA-A6C2-BB55C1979163,10,74867AD200E41EDBA5D8B06B26F6E052,EUR,53.54,44.99,8.55
02BD2137-0890-1EEA-A6C2-BB55C1980313,02BD2137-0890-1EEA-A6C2-BB55C1979163,20,74867AD200E41EDBA5D8B06B26F14052,EUR,190.16,159.8,30.36
02BD2137-0890-1EEA-A6C2-BB55C1980314,02BD2137-0890-1EEA-A6C2-BB55C1979163,30,74867AD200E41EDBA5D8B06B26EBA052,EUR,1963.5,1650,313.5
02BD2137-0890-1EEA-A6C2-BB55C1980315,02BD2137-0890-1EEA-A6C2-BB55C1979163,40,74867AD200E41EDBA5D8B06B26F6E052,EUR,53.54,44.99,8.55
02BD2137-0890-1EEA-A6C2-BB55C1980316,02BD2137-0890-1EEA-A6C2-BB55C1979163,50,74867AD200E41EDBA5D8B06B26F14052,EUR,95.08,79.9,15.18
02BD2137-0890-1EEA-A6C2-BB55C1980317,02BD2137-0890-1EEA-A6C2-BB55C1979163,60,74867AD200E41EDBA5D8B06B26EBA052,EUR,5890.5,4950,940.5
02BD2137-0890-1EEA-A6C2-BB55C1980318,02BD2137-0890-1EEA-A6C2-BB55C1979164,10,74867AD200E41EDBA5D8B06B26EFE052,USD,361.28,303.6,57.68
02BD2137-0890-1EEA-A6C2-BB55C1980319,02BD2137-0890-1EEA-A6C2-BB55C1979164,20,74867AD200E41EDBA5D8B06B26F58052,USD,397.46,334,63.46
02BD2137-0890-1EEA-A6C2-BB55C1980320,02BD2137-0890-1EEA-A6C2-BB55C1979164,30,74867AD200E41EDBA5D8B06B26EFE052,USD,120.43,101.2,19.23
02BD2137-0890-1EEA-A6C2-BB55C1980321,02BD2137-0890-1EEA-A6C2-BB55C1979164,40,74867AD200E41EDBA5D8B06B26F58052,USD,596.19,501,95.19
02BD2137-0890-1EEA-A6C2-BB55C1980322,02BD2137-0890-1EEA-A6C2-BB55C1979164,50,74867AD200E41EDBA5D8B06B26EFE052,USD,240.86,202.4,38.46
02BD2137-0890-1EEA-A6C2-BB55C1980323,02BD2137-0890-1EEA-A6C2-BB55C1979164,60,74867AD200E41EDBA5D8B06B26F58052,USD,198.73,167,31.73
02BD2137-0890-1EEA-A6C2-BB55C1980324,02BD2137-0890-1EEA-A6C2-BB55C1979164,70,74867AD200E41EDBA5D8B06B26EFE052,USD,240.86,202.4,38.46
02BD2137-0890-1EEA-A6C2-BB55C1980325,02BD2137-0890-1EEA-A6C2-BB55C1979164,80,74867AD200E41EDBA5D8B06B26F58052,USD,596.19,501,95.19
02BD2137-0890-1EEA-A6C2-BB55C1980326,02BD2137-0890-1EEA-A6C2-BB55C1979164,90,74867AD200E41EDBA5D8B06B26EFE052,USD,240.86,202.4,38.46
02BD2137-0890-1EEA-A6C2-BB55C1980327,02BD2137-0890-1EEA-A6C2-BB55C1979165,10,74867AD200E41EDBA5D8B06B26F56052,ZAR,711.62,598,113.62
02BD2137-0890-1EEA-A6C2-BB55C1980328,02BD2137-0890-1EEA-A6C2-BB55C1979165,20,74867AD200E41EDBA5D8B06B26EFC052,ZAR,97.22,81.7,15.52
02BD2137-0890-1EEA-A6C2-BB55C1980329,02BD2137-0890-1EEA-A6C2-BB55C1979165,30,74867AD200E41EDBA5D8B06B26F56052,ZAR,711.62,598,113.62
02BD2137-0890-1EEA-A6C2-BB55C1980330,02BD2137-0890-1EEA-A6C2-BB55C1979166,10,74867AD200E41EDBA5D8B06B26EFC052,ZAR,97.22,81.7,15.52
02BD2137-0890-1EEA-A6C2-BB55C1980331,02BD2137-0890-1EEA-A6C2-BB55C1979166,20,74867AD200E41EDBA5D8B06B26F56052,ZAR,711.62,598,113.62
02BD2137-0890-1EEA-A6C2-BB55C1980332,02BD2137-0890-1EEA-A6C2-BB55C1979167,10,74867AD200E41EDBA5D8B06B26EDA052,EUR,1245.93,1047,198.93
02BD2137-0890-1EEA-A6C2-BB55C1980333,02BD2137-0890-1EEA-A6C2-BB55C1979167,20,74867AD200E41EDBA5D8B06B26F34052,EUR,103.53,87,16.53
02BD2137-0890-1EEA-A6C2-BB55C1980334,02BD2137-0890-1EEA-A6C2-BB55C1979167,30,74867AD200E41EDBA5D8B06B26F8E052,EUR,23.8,20,3.8
02BD2137-0890-1EEA-A6C2-BB55C1980335,02BD2137-0890-1EEA-A6C2-BB55C1979167,40,74867AD200E41EDBA5D8B06B26EDA052,EUR,830.62,698,132.62
02BD2137-0890-1EEA-A6C2-BB55C1980336,02BD2137-0890-1EEA-A6C2-BB55C1979168,10,74867AD200E41EDBA5D8B06B26EDE052,USD,353.43,297,56.43
02BD2137-0890-1EEA-A6C2-BB55C1980337,02BD2137-0890-1EEA-A6C2-BB55C1979168,20,74867AD200E41EDBA5D8B06B26F92052,USD,1651.72,1388,263.72
02BD2137-0890-1EEA-A6C2-BB55C1980338,02BD2137-0890-1EEA-A6C2-BB55C1979168,30,74867AD200E41EDBA5D8B06B26F38052,USD,82.11,69,13.11
02BD2137-0890-1EEA-A6C2-BB55C1980339,02BD2137-0890-1EEA-A6C2-BB55C1979168,40,74867AD200E41EDBA5D8B06B26EDE052,USD,117.81,99,18.81
02BD2137-0890-1EEA-A6C2-BB55C1980340,02BD2137-0890-1EEA-A6C2-BB55C1979168,50,74867AD200E41EDBA5D8B06B26F92052,USD,4955.16,4164,791.16
02BD2137-0890-1EEA-A6C2-BB55C1980341,02BD2137-0890-1EEA-A6C2-BB55C1979168,60,74867AD200E41EDBA5D8B06B26F38052,USD,27.37,23,4.37
02BD2137-0890-1EEA-A6C2-BB55C1980342,02BD2137-0890-1EEA-A6C2-BB55C1979169,10,74867AD200E41EDBA5D8B06B26F60052,ARS,309.4,260,49.4
02BD2137-0890-1EEA-A6C2-BB55C1980343,02BD2137-0890-1EEA-A6C2-BB55C1979169,20,74867AD200E41EDBA5D8B06B26F06052,ARS,402.22,338,64.22
02BD2137-0890-1EEA-A6C2-BB55C1980344,02BD2137-0890-1EEA-A6C2-BB55C1979169,30,74867AD200E41EDBA5D8B06B26F60052,ARS,309.4,260,49.4
02BD2137-0890-1EEA-A6C2-BB55C1980345,02BD2137-0890-1EEA-A6C2-BB55C1979169,40,74867AD200E41EDBA5D8B06B26F06052,ARS,402.22,338,64.22
02BD2137-0890-1EEA-A6C2-BB55C1980346,02BD2137-0890-1EEA-A6C2-BB55C1979169,50,74867AD200E41EDBA5D8B06B26F60052,ARS,154.7,130,24.7
02BD2137-0890-1EEA-A6C2-BB55C1980347,02BD2137-0890-1EEA-A6C2-BB55C1979169,60,74867AD200E41EDBA5D8B06B26F06052,ARS,201.11,169,32.11
02BD2137-0890-1EEA-A6C2-BB55C1980348,02BD2137-0890-1EEA-A6C2-BB55C1979169,70,74867AD200E41EDBA5D8B06B26F60052,ARS,309.4,260,49.4
02BD2137-0890-1EEA-A6C2-BB55C1980349,02BD2137-0890-1EEA-A6C2-BB55C1979169,80,74867AD200E41EDBA5D8B06B26F06052,ARS,603.33,507,96.33
02BD2137-0890-1EEA-A6C2-BB55C1980350,02BD2137-0890-1EEA-A6C2-BB55C1979169,90,74867AD200E41EDBA5D8B06B26F60052,ARS,309.4,260,49.4
02BD2137-0890-1EEA-A6C2-BB55C1980351,02BD2137-0890-1EEA-A6C2-BB55C1979170,10,74867AD200E41EDBA5D8B06B26EB6052,EUR,2972.62,2498,474.62
02BD2137-0890-1EEA-A6C2-BB55C1980352,02BD2137-0890-1EEA-A6C2-BB55C1979170,20,74867AD200E41EDBA5D8B06B26F6A052,EUR,10.7,8.99,1.71
02BD2137-0890-1EEA-A6C2-BB55C1980353,02BD2137-0890-1EEA-A6C2-BB55C1979170,30,74867AD200E41EDBA5D8B06B26F10052,EUR,107.1,90,17.1
02BD2137-0890-1EEA-A6C2-BB55C1980354,02BD2137-0890-1EEA-A6C2-BB55C1979171,10,74867AD200E41EDBA5D8B06B26F4A052,CHF,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1980355,02BD2137-0890-1EEA-A6C2-BB55C1979171,20,74867AD200E41EDBA5D8B06B26FA4052,CHF,1959.93,1647,312.93
02BD2137-0890-1EEA-A6C2-BB55C1980356,02BD2137-0890-1EEA-A6C2-BB55C1979172,10,74867AD200E41EDBA5D8B06B26F58052,USD,596.19,501,95.19
02BD2137-0890-1EEA-A6C2-BB55C1980357,02BD2137-0890-1EEA-A6C2-BB55C1979172,20,74867AD200E41EDBA5D8B06B26EFE052,USD,361.28,303.6,57.68
02BD2137-0890-1EEA-A6C2-BB55C1980358,02BD2137-0890-1EEA-A6C2-BB55C1979172,30,74867AD200E41EDBA5D8B06B26F58052,USD,198.73,167,31.73
02BD2137-0890-1EEA-A6C2-BB55C1980359,02BD2137-0890-1EEA-A6C2-BB55C1979172,40,74867AD200E41EDBA5D8B06B26EFE052,USD,240.86,202.4,38.46
02BD2137-0890-1EEA-A6C2-BB55C1980360,02BD2137-0890-1EEA-A6C2-BB55C1979173,10,74867AD200E41EDBA5D8B06B26F64052,DKK,2424.03,2037,387.03
02BD2137-0890-1EEA-A6C2-BB55C1980361,02BD2137-0890-1EEA-A6C2-BB55C1979173,20,74867AD200E41EDBA5D8B06B26F0A052,DKK,5351.43,4497,854.43
02BD2137-0890-1EEA-A6C2-BB55C1980362,02BD2137-0890-1EEA-A6C2-BB55C1979173,30,74867AD200E41EDBA5D8B06B26F64052,DKK,2424.03,2037,387.03
02BD2137-0890-1EEA-A6C2-BB55C1980363,02BD2137-0890-1EEA-A6C2-BB55C1979173,40,74867AD200E41EDBA5D8B06B26F0A052,DKK,5351.43,4497,854.43
02BD2137-0890-1EEA-A6C2-BB55C1980364,02BD2137-0890-1EEA-A6C2-BB55C1979173,50,74867AD200E41EDBA5D8B06B26F64052,DKK,1616.02,1358,258.02
02BD2137-0890-1EEA-A6C2-BB55C1980365,02BD2137-0890-1EEA-A6C2-BB55C1979173,60,74867AD200E41EDBA5D8B06B26F0A052,DKK,1783.81,1499,284.81
02BD2137-0890-1EEA-A6C2-BB55C1980366,02BD2137-0890-1EEA-A6C2-BB55C1979173,70,74867AD200E41EDBA5D8B06B26F64052,DKK,1616.02,1358,258.02
02BD2137-0890-1EEA-A6C2-BB55C1980367,02BD2137-0890-1EEA-A6C2-BB55C1979174,10,74867AD200E41EDBA5D8B06B26EC0052,JPY,2735.81,2299,436.81
02BD2137-0890-1EEA-A6C2-BB55C1980368,02BD2137-0890-1EEA-A6C2-BB55C1979174,20,74867AD200E41EDBA5D8B06B26F74052,JPY,4046,3400,646
02BD2137-0890-1EEA-A6C2-BB55C1980369,02BD2137-0890-1EEA-A6C2-BB55C1979174,30,74867AD200E41EDBA5D8B06B26F1A052,JPY,130.9,110,20.9
02BD2137-0890-1EEA-A6C2-BB55C1980370,02BD2137-0890-1EEA-A6C2-BB55C1979174,40,74867AD200E41EDBA5D8B06B26EC0052,JPY,5471.62,4598,873.62
02BD2137-0890-1EEA-A6C2-BB55C1980371,02BD2137-0890-1EEA-A6C2-BB55C1979174,50,74867AD200E41EDBA5D8B06B26F74052,JPY,6069,5100,969
02BD2137-0890-1EEA-A6C2-BB55C1980372,02BD2137-0890-1EEA-A6C2-BB55C1979174,60,74867AD200E41EDBA5D8B06B26F1A052,JPY,130.9,110,20.9
02BD2137-0890-1EEA-A6C2-BB55C1980373,02BD2137-0890-1EEA-A6C2-BB55C1979174,70,74867AD200E41EDBA5D8B06B26EC0052,JPY,5471.62,4598,873.62
02BD2137-0890-1EEA-A6C2-BB55C1980374,02BD2137-0890-1EEA-A6C2-BB55C1979174,80,74867AD200E41EDBA5D8B06B26F74052,JPY,4046,3400,646
02BD2137-0890-1EEA-A6C2-BB55C1980375,02BD2137-0890-1EEA-A6C2-BB55C1979174,90,74867AD200E41EDBA5D8B06B26F1A052,JPY,196.35,165,31.35
02BD2137-0890-1EEA-A6C2-BB55C1980376,02BD2137-0890-1EEA-A6C2-BB55C1979174,100,74867AD200E41EDBA5D8B06B26EC0052,JPY,8207.43,6897,1310.43
02BD2137-0890-1EEA-A6C2-BB55C1980377,02BD2137-0890-1EEA-A6C2-BB55C1979175,10,74867AD200E41EDBA5D8B06B26EDE052,USD,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1980378,02BD2137-0890-1EEA-A6C2-BB55C1979175,20,74867AD200E41EDBA5D8B06B26F92052,USD,1651.72,1388,263.72
02BD2137-0890-1EEA-A6C2-BB55C1980379,02BD2137-0890-1EEA-A6C2-BB55C1979175,30,74867AD200E41EDBA5D8B06B26F38052,USD,54.74,46,8.74
02BD2137-0890-1EEA-A6C2-BB55C1980380,02BD2137-0890-1EEA-A6C2-BB55C1979175,40,74867AD200E41EDBA5D8B06B26EDE052,USD,235.62,198,37.62
02BD2137-0890-1EEA-A6C2-BB55C1980381,02BD2137-0890-1EEA-A6C2-BB55C1979175,50,74867AD200E41EDBA5D8B06B26F92052,USD,3303.44,2776,527.44
02BD2137-0890-1EEA-A6C2-BB55C1980382,02BD2137-0890-1EEA-A6C2-BB55C1979175,60,74867AD200E41EDBA5D8B06B26F38052,USD,54.74,46,8.74
02BD2137-0890-1EEA-A6C2-BB55C1980383,02BD2137-0890-1EEA-A6C2-BB55C1979175,70,74867AD200E41EDBA5D8B06B26EDE052,USD,353.43,297,56.43
02BD2137-0890-1EEA-A6C2-BB55C1980384,02BD2137-0890-1EEA-A6C2-BB55C1979175,80,74867AD200E41EDBA5D8B06B26F92052,USD,4955.16,4164,791.16
02BD2137-0890-1EEA-A6C2-BB55C1980385,02BD2137-0890-1EEA-A6C2-BB55C1979175,90,74867AD200E41EDBA5D8B06B26F38052,USD,54.74,46,8.74
02BD2137-0890-1EEA-A6C2-BB55C1980386,02BD2137-0890-1EEA-A6C2-BB55C1979175,100,74867AD200E41EDBA5D8B06B26EDE052,USD,353.43,297,56.43
02BD2137-0890-1EEA-A6C2-BB55C1980387,02BD2137-0890-1EEA-A6C2-BB55C1979176,10,74867AD200E41EDBA5D8B06B26F72052,EUR,892.46,749.97,142.49
02BD2137-0890-1EEA-A6C2-BB55C1980388,02BD2137-0890-1EEA-A6C2-BB55C1979176,20,74867AD200E41EDBA5D8B06B26F18052,EUR,91.63,77,14.63
02BD2137-0890-1EEA-A6C2-BB55C1980389,02BD2137-0890-1EEA-A6C2-BB55C1979176,30,74867AD200E41EDBA5D8B06B26EBE052,EUR,4757.62,3998,759.62
02BD2137-0890-1EEA-A6C2-BB55C1980390,02BD2137-0890-1EEA-A6C2-BB55C1979176,40,74867AD200E41EDBA5D8B06B26F72052,EUR,594.98,499.98,95
02BD2137-0890-1EEA-A6C2-BB55C1980391,02BD2137-0890-1EEA-A6C2-BB55C1979176,50,74867AD200E41EDBA5D8B06B26F18052,EUR,91.63,77,14.63
02BD2137-0890-1EEA-A6C2-BB55C1980392,02BD2137-0890-1EEA-A6C2-BB55C1979176,60,74867AD200E41EDBA5D8B06B26EBE052,EUR,4757.62,3998,759.62
02BD2137-0890-1EEA-A6C2-BB55C1980393,02BD2137-0890-1EEA-A6C2-BB55C1979176,70,74867AD200E41EDBA5D8B06B26F72052,EUR,297.49,249.99,47.5
02BD2137-0890-1EEA-A6C2-BB55C1980394,02BD2137-0890-1EEA-A6C2-BB55C1979176,80,74867AD200E41EDBA5D8B06B26F18052,EUR,183.26,154,29.26
02BD2137-0890-1EEA-A6C2-BB55C1980395,02BD2137-0890-1EEA-A6C2-BB55C1979177,10,74867AD200E41EDBA5D8B06B26F6C052,USD,107.06,89.97,17.09
02BD2137-0890-1EEA-A6C2-BB55C1980396,02BD2137-0890-1EEA-A6C2-BB55C1979177,20,74867AD200E41EDBA5D8B06B26EB8052,USD,5604.9,4710,894.9
02BD2137-0890-1EEA-A6C2-BB55C1980397,02BD2137-0890-1EEA-A6C2-BB55C1979177,30,74867AD200E41EDBA5D8B06B26F12052,USD,320.94,269.7,51.24
02BD2137-0890-1EEA-A6C2-BB55C1980398,02BD2137-0890-1EEA-A6C2-BB55C1979177,40,74867AD200E41EDBA5D8B06B26F6C052,USD,35.69,29.99,5.7
02BD2137-0890-1EEA-A6C2-BB55C1980399,02BD2137-0890-1EEA-A6C2-BB55C1979177,50,74867AD200E41EDBA5D8B06B26EB8052,USD,1868.3,1570,298.3
02BD2137-0890-1EEA-A6C2-BB55C1980400,02BD2137-0890-1EEA-A6C2-BB55C1979178,10,74867AD200E41EDBA5D8B06B26ED2052,CAD,1023.4,860,163.4
02BD2137-0890-1EEA-A6C2-BB55C1980401,02BD2137-0890-1EEA-A6C2-BB55C1979178,20,74867AD200E41EDBA5D8B06B26F86052,CAD,0,0,0
02BD2137-0890-1EEA-A6C2-BB55C1980402,02BD2137-0890-1EEA-A6C2-BB55C1979178,30,74867AD200E41EDBA5D8B06B26F2C052,CAD,116.62,98,18.62
02BD2137-0890-1EEA-A6C2-BB55C1980403,02BD2137-0890-1EEA-A6C2-BB55C1979178,40,74867AD200E41EDBA5D8B06B26ED2052,CAD,511.7,430,81.7
02BD2137-0890-1EEA-A6C2-BB55C1980404,02BD2137-0890-1EEA-A6C2-BB55C1979178,50,74867AD200E41EDBA5D8B06B26F86052,CAD,0,0,0
02BD2137-0890-1EEA-A6C2-BB55C1980405,02BD2137-0890-1EEA-A6C2-BB55C1979179,10,74867AD200E41EDBA5D8B06B26F7A052,ARS,714,600,114
02BD2137-0890-1EEA-A6C2-BB55C1980406,02BD2137-0890-1EEA-A6C2-BB55C1979179,20,74867AD200E41EDBA5D8B06B26EC6052,ARS,3996.02,3358,638.02
02BD2137-0890-1EEA-A6C2-BB55C1980407,02BD2137-0890-1EEA-A6C2-BB55C1979179,30,74867AD200E41EDBA5D8B06B26F20052,ARS,71.16,59.8,11.36
02BD2137-0890-1EEA-A6C2-BB55C1980408,02BD2137-0890-1EEA-A6C2-BB55C1979179,40,74867AD200E41EDBA5D8B06B26F7A052,ARS,2142,1800,342
02BD2137-0890-1EEA-A6C2-BB55C1980409,02BD2137-0890-1EEA-A6C2-BB55C1979179,50,74867AD200E41EDBA5D8B06B26EC6052,ARS,3996.02,3358,638.02
02BD2137-0890-1EEA-A6C2-BB55C1980410,02BD2137-0890-1EEA-A6C2-BB55C1979179,60,74867AD200E41EDBA5D8B06B26F20052,ARS,71.16,59.8,11.36
02BD2137-0890-1EEA-A6C2-BB55C1980411,02BD2137-0890-1EEA-A6C2-BB55C1979179,70,74867AD200E41EDBA5D8B06B26F7A052,ARS,2142,1800,342
02BD2137-0890-1EEA-A6C2-BB55C1980412,02BD2137-0890-1EEA-A6C2-BB55C1979180,10,74867AD200E41EDBA5D8B06B26EC6052,ARS,5994.03,5037,957.03
02BD2137-0890-1EEA-A6C2-BB55C1980413,02BD2137-0890-1EEA-A6C2-BB55C1979180,20,74867AD200E41EDBA5D8B06B26F20052,ARS,35.58,29.9,5.68
02BD2137-0890-1EEA-A6C2-BB55C1980414,02BD2137-0890-1EEA-A6C2-BB55C1979180,30,74867AD200E41EDBA5D8B06B26F7A052,ARS,2142,1800,342
02BD2137-0890-1EEA-A6C2-BB55C1980415,02BD2137-0890-1EEA-A6C2-BB55C1979181,10,74867AD200E41EDBA5D8B06B26F78052,MXN,2142,1800,342
02BD2137-0890-1EEA-A6C2-BB55C1980416,02BD2137-0890-1EEA-A6C2-BB55C1979181,20,74867AD200E41EDBA5D8B06B26EC4052,MXN,531.93,447,84.93
02BD2137-0890-1EEA-A6C2-BB55C1980417,02BD2137-0890-1EEA-A6C2-BB55C1979181,30,74867AD200E41EDBA5D8B06B26F1E052,MXN,40.46,34,6.46
02BD2137-0890-1EEA-A6C2-BB55C1980418,02BD2137-0890-1EEA-A6C2-BB55C1979181,40,74867AD200E41EDBA5D8B06B26F78052,MXN,2142,1800,342
02BD2137-0890-1EEA-A6C2-BB55C1980419,02BD2137-0890-1EEA-A6C2-BB55C1979181,50,74867AD200E41EDBA5D8B06B26EC4052,MXN,354.62,298,56.62
02BD2137-0890-1EEA-A6C2-BB55C1980420,02BD2137-0890-1EEA-A6C2-BB55C1979181,60,74867AD200E41EDBA5D8B06B26F1E052,MXN,40.46,34,6.46
02BD2137-0890-1EEA-A6C2-BB55C1980421,02BD2137-0890-1EEA-A6C2-BB55C1979181,70,74867AD200E41EDBA5D8B06B26F78052,MXN,3213,2700,513
02BD2137-0890-1EEA-A6C2-BB55C1980422,02BD2137-0890-1EEA-A6C2-BB55C1979181,80,74867AD200E41EDBA5D8B06B26EC4052,MXN,177.31,149,28.31
02BD2137-0890-1EEA-A6C2-BB55C1980423,02BD2137-0890-1EEA-A6C2-BB55C1979182,10,74867AD200E41EDBA5D8B06B26EE0052,EUR,404.6,340,64.6
02BD2137-0890-1EEA-A6C2-BB55C1980424,02BD2137-0890-1EEA-A6C2-BB55C1979182,20,74867AD200E41EDBA5D8B06B26F94052,EUR,1982.54,1666,316.54
02BD2137-0890-1EEA-A6C2-BB55C1980425,02BD2137-0890-1EEA-A6C2-BB55C1979182,30,74867AD200E41EDBA5D8B06B26F3A052,EUR,5709.62,4798,911.62
02BD2137-0890-1EEA-A6C2-BB55C1980426,02BD2137-0890-1EEA-A6C2-BB55C1979182,40,74867AD200E41EDBA5D8B06B26EE0052,EUR,606.9,510,96.9
02BD2137-0890-1EEA-A6C2-BB55C1980427,02BD2137-0890-1EEA-A6C2-BB55C1979182,50,74867AD200E41EDBA5D8B06B26F94052,EUR,991.27,833,158.27
02BD2137-0890-1EEA-A6C2-BB55C1980428,02BD2137-0890-1EEA-A6C2-BB55C1979182,60,74867AD200E41EDBA5D8B06B26F3A052,EUR,5709.62,4798,911.62
02BD2137-0890-1EEA-A6C2-BB55C1980429,02BD2137-0890-1EEA-A6C2-BB55C1979183,10,74867AD200E41EDBA5D8B06B26F46052,BRL,2139.62,1798,341.62
02BD2137-0890-1EEA-A6C2-BB55C1980430,02BD2137-0890-1EEA-A6C2-BB55C1979183,20,74867AD200E41EDBA5D8B06B26EEC052,BRL,33.32,28,5.32
02BD2137-0890-1EEA-A6C2-BB55C1980431,02BD2137-0890-1EEA-A6C2-BB55C1979183,30,74867AD200E41EDBA5D8B06B26FA0052,BRL,595,500,95
02BD2137-0890-1EEA-A6C2-BB55C1980432,02BD2137-0890-1EEA-A6C2-BB55C1979184,10,74867AD200E41EDBA5D8B06B26F46052,BRL,2139.62,1798,341.62
02BD2137-0890-1EEA-A6C2-BB55C1980433,02BD2137-0890-1EEA-A6C2-BB55C1979184,20,74867AD200E41EDBA5D8B06B26EEC052,BRL,33.32,28,5.32
02BD2137-0890-1EEA-A6C2-BB55C1980434,02BD2137-0890-1EEA-A6C2-BB55C1979184,30,74867AD200E41EDBA5D8B06B26FA0052,BRL,892.5,750,142.5
